address,city,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
"2319 S PILGRIM ST",Stockton,CA,37.929578,-121.268847,1,rooftop,2319,"S Pilgrim St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"508 W EIGHTH ST",Stockton,CA,37.926996,-121.292114,1,rooftop,508,"W 8th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2420 S CALIFORNIA ST",Stockton,CA,37.9268,-121.274658,1,rooftop,2420,"S California St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"717 HEMLOCK ST",Stockton,CA,37.939715,-121.277516,1,rooftop,717,"Hemlock St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"930 E MARTIN LUTHER KING BL",Stockton,CA,37.940071,-121.274566,1,rooftop,930,"E Martin Luther King Jr Blvd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2117 S MADISON ST",Stockton,CA,37.928561,-121.286917,1,rooftop,2117,"S Madison St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1649 HOUSTON AV",Stockton,CA,37.921202,-121.309926,1,rooftop,1649,"Houston Ave",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1732 S UNION ST",Stockton,CA,37.936767,-121.270808,1,range_interpolation,1732,"S Union St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"1546 E TENTH ST",Stockton,CA,37.929677,-121.26259,1,rooftop,1546,"E 10th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"115 W SIXTH ST",Stockton,CA,37.930976,-121.286246,1,rooftop,115,"W 6th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2161 S AMERICAN ST",Stockton,CA,37.930368,-121.276951,1,rooftop,2161,"S American St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1573 E SIXTH ST",Stockton,CA,37.935536,-121.265387,1,rooftop,1573,"E 6th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"720 E CLAY ST",Stockton,CA,37.941085,-121.277836,1,rooftop,720,"E Clay St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2014 S CALIFORNIA ST",Stockton,CA,37.932093,-121.278345,1,rooftop,2014,"S California St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2509 PHELPS ST",Stockton,CA,37.927551,-121.264453,1,rooftop,2509,"Phelps St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2517 PHELPS ST",Stockton,CA,37.927289,-121.264346,1,rooftop,2517,"Phelps St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"270 DELHI AV",Stockton,CA,37.929218,-121.288495,1,rooftop,270,"Delhi Ave",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1584 S AIRPORT WY",Stockton,CA,37.941231,-121.270253,1,range_interpolation,1584,"S Airport Way",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"E WEBER AV/N CALIFORNIA ST",Stockton,CA,37.95462,-121.28485,0.8,intersection,,"California St",,,Stockton,CA,"San Joaquin County",95202,US,"TIGER/Line® dataset from the US Census Bureau"
"2026 S CALIFORNIA ST",Stockton,CA,37.931741,-121.278255,1,rooftop,2026,"S California St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1020 E NINTH ST",Stockton,CA,37.92942,-121.27061,1,rooftop,1020,"E 9th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2522 ORVILLE ST",Stockton,CA,37.927959,-121.259235,1,rooftop,2522,"Orville St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2347 SCRIBNER ST",Stockton,CA,37.930808,-121.259278,1,rooftop,2347,"Scribner St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1622 E SEVENTH ST",Stockton,CA,37.933546,-121.261847,1,rooftop,1622,"E 7th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1726 E THIRTEENTH ST",Stockton,CA,37.926734,-121.258239,1,range_interpolation,1726,"E Thirteenth St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"2105 SCRIBNER ST",Stockton,CA,37.933842,-121.260502,1,rooftop,2105,"Scribner St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1622 JULIAN ST",Stockton,CA,37.930833,-121.260729,1,rooftop,1622,"Julian St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2126 S UNION ST",Stockton,CA,37.931881,-121.26996,1,rooftop,2126,"S Union St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"KELLEY DR/VALLEY FORGE DR",Stockton,CA,38.026005,-121.359478,1,intersection,,"Kelley Dr",,,Stockton,CA,"San Joaquin County",95209,US,"TIGER/Line® dataset from the US Census Bureau"
"2051 S PILGRIM ST",Stockton,CA,37.932825,-121.26971,1,rooftop,2051,"S Pilgrim St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2508 BELLEVIEW AV",Stockton,CA,37.92785,-121.261549,0.95,rooftop,2508,"Belleview St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"E ELEVENTH ST/BIEGHLE ST",Stockton,CA,37.9296,-121.257911,0.72,intersection,,"Bieghle St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"1541 E TENTH ST",Stockton,CA,37.930193,-121.262396,1,rooftop,1541,"E 10th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1722 BENEDINO CI",Stockton,CA,37.925772,-121.258319,1,rooftop,1722,"Benedino Cir",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2202 SCRIBNER ST",Stockton,CA,37.932622,-121.259467,1,rooftop,2202,"Scribner St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2708 WESSON WY",Stockton,CA,37.925788,-121.260166,1,rooftop,2708,"Wesson Way",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1680 S AIRPORT WY",Stockton,CA,37.941027,-121.270211,1,range_interpolation,1680,"S Airport Way",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"221 W NINTH ST",Stockton,CA,37.926325,-121.28652,1,rooftop,221,"W 9th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2006 S PILGRIM ST",Stockton,CA,37.933696,-121.269296,1,rooftop,2006,"S Pilgrim St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"216 E FIRST ST",Stockton,CA,37.937731,-121.283847,1,rooftop,216,"E 1st St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2635 S COMMERCE ST",Stockton,CA,37.923241,-121.282928,1,rooftop,2635,"S Commerce St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1868 E TENTH ST",Stockton,CA,37.930556,-121.256913,1,rooftop,1868,"E 10th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1610 ELEVENTH ST",Stockton,CA,37.92809,-121.261753,1,range_interpolation,1610,"Eleventh St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"241 W FOURTH ST",Stockton,CA,37.933207,-121.289388,1,rooftop,241,"W 4th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2003 S SACRAMENTO ST",Stockton,CA,37.932958,-121.271959,1,rooftop,2003,"S Sacramento St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2778 S CALIFORNIA ST",Stockton,CA,37.947325,-121.283045,0.7,street_center,,"S California St",,,Stockton,CA,"San Joaquin County",95203,US,"TIGER/Line® dataset from the US Census Bureau"
"737 E FIFTH ST",Stockton,CA,37.934361,-121.27567,1,rooftop,737,"E 5th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"159 W EIGHTH ST",Stockton,CA,37.928692,-121.286259,1,rooftop,159,"W 8th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2651 S AIRPORT WY",Stockton,CA,37.92597,-121.265635,1,rooftop,2651,"S Airport Way",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2246 S PILGRIM ST",Stockton,CA,37.930542,-121.26846,1,rooftop,2246,"S Pilgrim St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"745 E FIFTH ST",Stockton,CA,37.934391,-121.275498,1,rooftop,745,"E 5th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"572 W SEVENTH ST",Stockton,CA,37.927388,-121.293605,1,rooftop,572,"W 7th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2238 S UNION ST",Stockton,CA,37.930474,-121.26971,1,rooftop,2238,"S Union St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1920 S MONROE ST",Stockton,CA,37.931664,-121.289538,1,range_interpolation,1920,"S Monroe St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"125 NAOMI COCHRAN DR",Stockton,CA,37.927829,-121.28565,1,rooftop,125,"Naomi Cochran Dr",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2043 S AMERICAN ST",Stockton,CA,37.9317,-121.277586,1,rooftop,2043,"S American St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2800 S EL DORADO ST",Stockton,CA,37.921637,-121.278912,1,rooftop,2800,"S El Dorado St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2121 S PILGRIM ST",Stockton,CA,37.932099,-121.269517,1,rooftop,2121,"S Pilgrim St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"W CHARTER WY/SB I5 OFF RAMP",Stockton,CA,37.935596,-121.301243,1,street_center,,"W Charter Way",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"1714 BENEDINO CI",Stockton,CA,37.926135,-121.258958,1,rooftop,1714,"Benedino Cir",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"402 E MARTIN LUTHER KING BL",Stockton,CA,37.939468,-121.281709,1,rooftop,402,"E Martin Luther King Jr Blvd",,,Stockton,CA,"San Joaquin County",95206,US,"San Joaquin County"
"1601 E NINTH ST",Stockton,CA,37.9317,-121.261998,1,rooftop,1601,"E 9th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"431 W FOURTH ST",Stockton,CA,37.93227,-121.29321,1,rooftop,431,"W 4th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"605 E MARTIN LUTHER KING BL",Stockton,CA,37.940417,-121.279205,1,rooftop,605,"E Martin Luther King Jr Blvd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1819 S AMERICAN ST",Stockton,CA,37.934522,-121.278433,1,rooftop,1819,"S American St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2345 SCRIBNER ST",Stockton,CA,37.930911,-121.259308,1,rooftop,2345,"Scribner St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1931 S MONROE ST",Stockton,CA,37.931202,-121.289711,1,rooftop,1931,"S Monroe St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"561 BUENA VIDA CT",Stockton,CA,37.924008,-121.292562,1,rooftop,561,"Buena Vida Ct",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2363 S EL DORADO ST",Stockton,CA,37.92704,-121.282346,1,rooftop,2363,"S El Dorado St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2059 SCRIBNER ST",Stockton,CA,37.93443,-121.260864,1,rooftop,2059,"Scribner St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2243 S PILGRIM ST",Stockton,CA,37.930439,-121.269078,1,rooftop,2243,"S Pilgrim St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1837 S SUTTER ST",Stockton,CA,37.933841,-121.280951,1,rooftop,1837,"S Sutter St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2375 OPHIR ST",Stockton,CA,37.929258,-121.267379,1,rooftop,2375,"Ophir St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"434 E SEVENTH ST",Stockton,CA,37.930848,-121.278748,1,rooftop,434,"E 7th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1957 S CALIFORNIA ST",Stockton,CA,37.932465,-121.279157,1,rooftop,1957,"S California St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"720 E MARTIN LUTHER KING BL",Stockton,CA,37.940085,-121.277568,1,rooftop,720,"E Martin Luther King Jr Blvd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"163 S TURNPIKE RD",Stockton,CA,37.93862,-121.289795,0.8,rooftop,163,"Turnpike Rd",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1319 S GRANT ST",Stockton,CA,37.940939,-121.277439,1,rooftop,1319,"S Grant St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2426 PHELPS ST",Stockton,CA,37.928541,-121.264348,1,rooftop,2426,"Phelps St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"222 W SEVENTH ST",Stockton,CA,37.928748,-121.287381,1,rooftop,222,"W 7th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"435 W NINTH ST",Stockton,CA,37.925541,-121.290178,1,rooftop,435,"W 9th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"212 W SEVENTH ST",Stockton,CA,37.928791,-121.287178,1,rooftop,212,"W 7th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2252 S HARRISON ST",Stockton,CA,37.926338,-121.291255,1,rooftop,2252,"S Harrison St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2154 S SAN JOAQUIN ST",Stockton,CA,37.929658,-121.280311,1,rooftop,2154,"S San Joaquin St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1925 S MONROE ST",Stockton,CA,37.931334,-121.289755,1,rooftop,1925,"S Monroe St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1846 E EIGHTH ST",Stockton,CA,37.932868,-121.258024,1,rooftop,1846,"E 8th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1245 E EIGHTH ST",Stockton,CA,37.93165,-121.268038,1,rooftop,1245,"E 8th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2059 S UNION ST",Stockton,CA,37.932472,-121.270977,1,rooftop,2059,"S Union St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"S SUTTER ST/E THIRD ST",Stockton,CA,37.935809,-121.281095,1,intersection,,"E 3rd St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"2546 S EL DORADO ST",Stockton,CA,37.925075,-121.280751,1,rooftop,2546,"S El Dorado St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"746 OSO ST",Stockton,CA,37.938477,-121.276568,1,rooftop,746,"Oso St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1507 E SIXTH ST",Stockton,CA,37.935191,-121.266952,1,rooftop,1507,"E 6th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1526 TWELFTH ST",Stockton,CA,37.926661,-121.263317,1,range_interpolation,1526,"Twelfth St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"1803 SIKH TEMPLE ST",Stockton,CA,37.935227,-121.275864,1,rooftop,1803,"Sikh Temple St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1915 S EL DORADO ST",Stockton,CA,37.932344,-121.284602,1,rooftop,1915,"S El Dorado St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"440 E SIXTH ST",Stockton,CA,37.932113,-121.279006,1,rooftop,440,"E 6th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2405 OPHIR ST",Stockton,CA,37.9288,-121.267252,1,rooftop,2405,"Ophir St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1463 NAVY DR",Stockton,CA,37.937634,-121.306938,1,range_interpolation,1463,"Navy Dr",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"1574 E EIGHTH ST",Stockton,CA,37.93188,-121.26245,1,rooftop,1574,"E 8th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2433 PHELPS ST",Stockton,CA,37.92819,-121.264714,1,rooftop,2433,"Phelps St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1810 E TENTH ST",Stockton,CA,37.930687,-121.258042,1,rooftop,1810,"E 10th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"519 W FOURTH ST",Stockton,CA,37.932162,-121.294177,1,rooftop,519,"W 4th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2618 ODELL AV",Stockton,CA,37.923021,-121.285295,1,rooftop,2618,"Odell Ave",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1546 S AMERICAN ST",Stockton,CA,37.938262,-121.278654,1,rooftop,1546,"S American St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"437 ST FRANCIS ST",Stockton,CA,37.926938,-121.290826,1,rooftop,437,"St Francis St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2070 S EL DORADO ST",Stockton,CA,37.930214,-121.282897,1,rooftop,2070,"S El Dorado St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2210 SCRIBNER ST",Stockton,CA,37.932344,-121.259363,1,rooftop,2210,"Scribner St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1415 S HUNTER ST",Stockton,CA,37.938476,-121.284934,1,rooftop,1415,"S Hunter St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2634 FAIRMONT AV",Stockton,CA,37.923166,-121.283338,1,rooftop,2634,"Fairmont Ave",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2401 PHELPS ST",Stockton,CA,37.929144,-121.265107,1,rooftop,2401,"Phelps St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1526 JULIAN ST",Stockton,CA,37.930109,-121.263914,1,rooftop,1526,"Julian St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"630 E FIFTH ST",Stockton,CA,37.933558,-121.276981,1,rooftop,630,"E 5th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1830 S MONROE ST",Stockton,CA,37.932323,-121.289431,1,rooftop,1830,"S Monroe St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2285 S SUTTER ST",Stockton,CA,37.928221,-121.27853,1,rooftop,2285,"S Sutter St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1747 S STANISLAUS ST",Stockton,CA,37.93532,-121.27722,1,rooftop,1747,"S Stanislaus St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1635 S SAN JOAQUIN ST",Stockton,CA,37.936071,-121.282935,1,rooftop,1635,"S San Joaquin St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2244 S AIRPORT WY",Stockton,CA,37.93086,-121.26635,1,rooftop,2244,"S Airport Way",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2040 S AIRPORT WY",Stockton,CA,37.933178,-121.267207,1,rooftop,2040,"S Airport Way",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"844 E THIRD ST",Stockton,CA,37.936659,-121.274778,1,rooftop,844,"E 3rd St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1679 ELEVENTH ST",Stockton,CA,37.929037,-121.260217,1,range_interpolation,1679,"Eleventh St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"S AIRPORT WY/E SECOND ST",Stockton,CA,37.941013,-121.270713,0.41,intersection,,"Airport Way",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"2605 PLAYA DEL SOL AV",Stockton,CA,37.925818,-121.264471,1,rooftop,2605,"Playa Del Sol Ave",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2121 S HARRISON ST",Stockton,CA,37.927447,-121.292154,1,rooftop,2121,"S Harrison St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"22 W EIGHTH ST",Stockton,CA,37.928753,-121.283385,1,rooftop,22,"W 8th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1927 S CALIFORNIA ST",Stockton,CA,37.932925,-121.279355,1,rooftop,1927,"S California St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"301 W SEVENTH ST",Stockton,CA,37.928865,-121.288828,1,rooftop,301,"W 7th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2010 S MADISON ST",Stockton,CA,37.930296,-121.287156,1,rooftop,2010,"S Madison St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"361 KOLHER ST",Stockton,CA,37.931332,-121.291472,1,rooftop,361,"Kolher St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2118 ANNE ST",Stockton,CA,37.933005,-121.262653,1,range_interpolation,2118,"Anne St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"1934 S GRANT ST",Stockton,CA,37.933795,-121.274972,1,range_interpolation,1934,"S Grant St",,,Stockton,CA,"San Joaquin County",95206,US,"TIGER/Line® dataset from the US Census Bureau"
"719 CLOYNE CT",Stockton,CA,37.930436,-121.275146,1,rooftop,719,"Cloyne Ct",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"931 E MARTIN LUTHER KING BL",Stockton,CA,37.941331,-121.275092,1,rooftop,931,"E Martin Luther King Jr Blvd",,,Stockton,CA,"San Joaquin County",95206,US,"San Joaquin County"
"1824 E EIGHTH ST",Stockton,CA,37.932752,-121.258468,1,rooftop,1824,"E 8th St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"1535 S SUTTER ST",Stockton,CA,37.937527,-121.28202,1,rooftop,1535,"S Sutter St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
"2052 S PILGRIM ST",Stockton,CA,37.93293,-121.269096,1,rooftop,2052,"S Pilgrim St",,,Stockton,CA,"San Joaquin County",95206,US,"City of Stockton"
